time,xaxis,yaxis,zaxis
13.407595,0.07,-0.69,-0.1
13.410112,-0.02,-0.45,-0.07
13.412735,-0.11,-0.21,-0.04
13.415222,-0.21,0.03,-0.01
13.417762,-0.31,0.28,0.02
13.419653,-0.4,0.52,0.05
13.422027,-0.49,0.77,0.09
13.425375,-0.57,1.02,0.12
13.427997,-0.65,1.25,0.16
13.430552,-0.73,1.47,0.2
13.433028,-0.79,1.7,0.24
13.435386,-0.85,1.92,0.28
13.437909,-0.9,2.13,0.32
13.439868,-0.95,2.32,0.36
13.442356,-1,2.48,0.4
13.444931,-1.04,2.63,0.43
13.447729,-1.06,2.75,0.46
13.450561,-1.07,2.85,0.49
13.453189,-1.07,2.91,0.52
13.455724,-1.05,2.95,0.54
13.460866,-1.02,2.96,0.56
13.461285,-0.98,2.94,0.57
13.462591,-0.92,2.89,0.57
13.465177,-0.85,2.81,0.58
13.468511,-0.77,2.71,0.57
13.470801,-0.68,2.6,0.56
13.473321,-0.58,2.47,0.55
13.491195,-0.48,2.33,0.52
13.491644,-0.37,2.18,0.5
13.491807,-0.27,2.02,0.47
13.491921,-0.18,1.85,0.45
13.492033,-0.08,1.69,0.42
13.492149,0,1.52,0.38
13.492256,0.08,1.35,0.36
13.493652,0.15,1.18,0.33
13.496196,0.21,1.01,0.3
13.498654,0.26,0.85,0.27
13.500441,0.31,0.68,0.24
13.502958,0.35,0.51,0.22
13.506028,0.37,0.33,0.18
13.508749,0.4,0.15,0.15
13.511289,0.41,-0.04,0.12
13.513847,0.43,-0.22,0.1
13.516277,0.45,-0.4,0.07
13.51892,0.46,-0.58,0.05
13.520672,0.47,-0.75,0.03
13.523483,0.49,-0.92,0.01
13.525855,0.51,-1.07,-0.02
13.529271,0.52,-1.23,-0.04
13.531689,0.54,-1.37,-0.06
13.53404,0.56,-1.51,-0.07
13.536587,0.57,-1.63,-0.1
13.538805,0.58,-1.73,-0.12
13.541,0.59,-1.81,-0.13
13.543584,0.6,-1.87,-0.16
13.546307,0.6,-1.92,-0.18
13.549087,0.6,-1.96,-0.19
13.551904,0.59,-2,-0.2
13.554332,0.59,-2.02,-0.21
13.559009,0.59,-2.03,-0.21
13.559432,0.57,-2.03,-0.21
13.561378,0.56,-2.02,-0.22
13.563718,0.54,-1.99,-0.22
13.566278,0.53,-1.92,-0.21
13.569568,0.5,-1.84,-0.21
13.588435,0.45,-1.73,-0.22
13.588895,0.4,-1.57,-0.21
13.589031,0.33,-1.4,-0.2
13.589148,0.25,-1.2,-0.19
13.589259,0.16,-0.99,-0.17
13.589382,0.07,-0.75,-0.16
13.589502,-0.03,-0.5,-0.14
13.58969,-0.14,-0.24,-0.12
13.592459,-0.24,0.04,-0.1
13.595131,-0.34,0.31,-0.08
13.597331,-0.44,0.59,-0.05
13.599238,-0.53,0.85,-0.01
13.601766,-0.6,1.09,0.02
13.604194,-0.67,1.32,0.05
13.60718,-0.73,1.52,0.09
13.610068,-0.77,1.7,0.12
13.612485,-0.81,1.88,0.16
13.615031,-0.83,2.04,0.19
13.617558,-0.85,2.17,0.22
13.619527,-0.85,2.28,0.25
13.621955,-0.84,2.36,0.28
13.624426,-0.83,2.42,0.31
13.627065,-0.8,2.44,0.33
13.629569,-0.76,2.45,0.34
13.633022,-0.72,2.42,0.35
13.635463,-0.66,2.38,0.35
13.640924,-0.6,2.31,0.35
13.641324,-0.53,2.22,0.34
13.642302,-0.45,2.12,0.32
13.644838,-0.37,2.01,0.3
13.6476,-0.29,1.89,0.28
13.650438,-0.21,1.75,0.26
13.653022,-0.15,1.61,0.24
13.673665,-0.08,1.47,0.21
13.674136,-0.02,1.33,0.19
13.674275,0.04,1.17,0.16
13.674401,0.08,1.01,0.13
13.67451,0.12,0.85,0.1
13.674619,0.16,0.68,0.07
13.674788,0.2,0.51,0.05
13.674943,0.22,0.33,0.03
13.675766,0.24,0.14,0.01
13.678385,0.25,-0.06,-0.01
13.680064,0.27,-0.27,-0.04
13.682745,0.29,-0.48,-0.07
13.685239,0.31,-0.71,-0.1
13.687844,0.33,-0.95,-0.13
13.691002,0.36,-1.19,-0.17
13.69347,0.39,-1.45,-0.21
13.696098,0.43,-1.71,-0.25
13.698509,0.48,-1.98,-0.3
13.700316,0.53,-2.25,-0.35
13.703415,0.58,-2.52,-0.4
13.705478,0.64,-2.77,-0.45
13.708738,0.71,-3.01,-0.5
13.711151,0.77,-3.23,-0.54
13.713766,0.84,-3.42,-0.58
13.716325,0.89,-3.61,-0.62
13.718798,0.94,-3.78,-0.66
13.720764,0.98,-3.94,-0.68
13.723234,1.01,-4.08,-0.7
13.725787,1.04,-4.2,-0.71
13.728238,1.07,-4.3,-0.73
13.731615,1.09,-4.37,-0.73
13.734042,1.1,-4.4,-0.73
13.73649,1.1,-4.39,-0.72
13.739004,1.08,-4.34,-0.71
13.740852,1.05,-4.25,-0.7
13.743402,1.01,-4.12,-0.68
13.747808,0.95,-3.94,-0.65
13.749115,0.87,-3.73,-0.61
13.751824,0.77,-3.47,-0.57
13.75576,0.66,-3.18,-0.53
13.756751,0.54,-2.85,-0.49
13.759168,0.42,-2.49,-0.44
13.761081,0.28,-2.11,-0.39
13.763569,0.15,-1.71,-0.33
13.766256,0.02,-1.29,-0.28
13.791602,-0.11,-0.87,-0.22
13.792164,-0.24,-0.45,-0.15
13.792321,-0.35,-0.03,-0.09
13.792446,-0.47,0.38,-0.03
13.792568,-0.57,0.78,0.04
13.79269,-0.66,1.15,0.1
13.792805,-0.75,1.49,0.16
13.792926,-0.81,1.81,0.22
13.793038,-0.86,2.11,0.29
13.793156,-0.91,2.38,0.35
13.794797,-0.94,2.63,0.4
13.797386,-0.95,2.85,0.47
13.799107,-0.97,3.05,0.52
13.801751,-0.97,3.21,0.58
13.804029,-0.97,3.34,0.62
13.806589,-0.97,3.42,0.66
13.809914,-0.95,3.47,0.69
13.812358,-0.92,3.47,0.72
13.814904,-0.88,3.43,0.73
13.818153,-0.83,3.37,0.75
13.819341,-0.77,3.27,0.75
13.821894,-0.71,3.15,0.74
13.82436,-0.65,3.01,0.73
13.82728,-0.58,2.85,0.71
13.830112,-0.53,2.66,0.68
13.832577,-0.47,2.45,0.64
13.835219,-0.42,2.21,0.61
13.837695,-0.37,1.95,0.56
13.839648,-0.31,1.67,0.5
13.84205,-0.26,1.36,0.45
13.844528,-0.2,1.04,0.39
13.847196,-0.13,0.7,0.32
13.853682,-0.06,0.34,0.25
13.854037,0.02,-0.03,0.17
13.855471,0.1,-0.39,0.1
13.858049,0.19,-0.75,0.02
13.859941,0.28,-1.09,-0.06
13.86228,0.38,-1.41,-0.13
13.864716,0.47,-1.72,-0.2
13.885176,0.56,-1.99,-0.26
13.88564,0.64,-2.26,-0.31
13.885783,0.72,-2.51,-0.37
13.885903,0.79,-2.73,-0.41
13.886015,0.85,-2.92,-0.45
13.886129,0.9,-3.08,-0.48
13.886236,0.94,-3.2,-0.51
13.886347,0.97,-3.29,-0.53
13.887758,0.98,-3.34,-0.55
13.890077,0.98,-3.36,-0.56
13.892543,0.97,-3.36,-0.56
13.895141,0.95,-3.31,-0.56
13.897687,0.91,-3.24,-0.55
13.900152,0.86,-3.13,-0.54
13.902718,0.8,-2.98,-0.52
13.905521,0.74,-2.8,-0.49
13.908675,0.67,-2.58,-0.45
13.91122,0.58,-2.32,-0.42
13.91365,0.49,-2.02,-0.37
13.916341,0.38,-1.69,-0.32
13.918753,0.26,-1.33,-0.27
13.920485,0.14,-0.95,-0.21
13.923067,0.02,-0.55,-0.14
13.925622,-0.1,-0.14,-0.08
13.927942,-0.22,0.27,-0.01
13.931255,-0.33,0.67,0.06
13.933843,-0.43,1.06,0.13
13.93652,-0.52,1.42,0.2
13.938964,-0.61,1.76,0.27
13.940661,-0.69,2.07,0.34
13.943179,-0.76,2.35,0.4
13.946393,-0.81,2.61,0.45
13.95183,-0.85,2.85,0.5
13.952196,-0.89,3.06,0.56
13.954176,-0.92,3.24,0.61
13.956537,-0.94,3.4,0.65
13.958792,-0.95,3.51,0.68
13.960908,-0.96,3.58,0.72
13.963406,-0.95,3.63,0.74
13.980703,-0.93,3.64,0.76
13.98118,-0.9,3.61,0.76
13.981324,-0.87,3.57,0.76
13.981474,-0.82,3.52,0.75
13.981609,-0.77,3.44,0.74
13.981734,-0.71,3.34,0.72
13.981844,-0.65,3.23,0.69
13.983785,-0.59,3.11,0.66
13.986903,-0.52,2.96,0.64
13.989463,-0.46,2.8,0.6
13.991952,-0.41,2.63,0.57
13.9945,-0.37,2.44,0.54
13.996982,-0.34,2.25,0.5
13.999027,-0.3,2.04,0.46
14.00161,-0.29,1.82,0.42
14.003937,-0.26,1.6,0.38
14.006472,-0.25,1.35,0.33
14.009671,-0.23,1.09,0.29
14.012316,-0.21,0.81,0.25
14.014804,-0.19,0.53,0.2
14.017277,-0.16,0.23,0.14
14.019312,-0.13,-0.07,0.09
14.021805,-0.09,-0.37,0.04
14.024237,-0.04,-0.66,-0.02
14.026834,0.01,-0.95,-0.07
14.030804,0.07,-1.25,-0.12
14.032561,0.13,-1.53,-0.16
14.035063,0.19,-1.8,-0.2
14.037593,0.25,-2.06,-0.25
14.039497,0.32,-2.31,-0.28
14.041863,0.38,-2.56,-0.33
14.044381,0.44,-2.8,-0.37
14.047661,0.5,-3.01,-0.42
14.050307,0.57,-3.19,-0.46
14.052776,0.63,-3.34,-0.5
14.055227,0.69,-3.47,-0.54
14.057729,0.73,-3.56,-0.58
14.059738,0.76,-3.64,-0.63
14.062167,0.78,-3.69,-0.67
14.066444,0.79,-3.71,-0.71
14.068281,0.78,-3.71,-0.73
14.07043,0.76,-3.67,-0.75
14.072937,0.73,-3.59,-0.77
14.075494,0.69,-3.47,-0.77
14.077935,0.64,-3.31,-0.78
14.097165,0.56,-3.12,-0.77
14.097599,0.48,-2.88,-0.75
14.097731,0.39,-2.6,-0.73
14.097848,0.29,-2.29,-0.7
14.097953,0.18,-1.94,-0.66
14.09809,0.06,-1.57,-0.6
14.098205,-0.05,-1.18,-0.54
14.098313,-0.16,-0.78,-0.47
14.100301,-0.27,-0.36,-0.4
14.102627,-0.37,0.07,-0.31
14.10521,-0.46,0.49,-0.22
14.108453,-0.55,0.9,-0.13
14.110815,-0.63,1.27,-0.03
14.113491,-0.7,1.62,0.07
14.11607,-0.77,1.92,0.16
14.118534,-0.82,2.2,0.25
14.120364,-0.87,2.46,0.34
14.122764,-0.9,2.69,0.41
14.125391,-0.92,2.9,0.49
14.12906,-0.93,3.1,0.55
14.131166,-0.92,3.25,0.61
14.13366,-0.92,3.37,0.67
14.136179,-0.9,3.45,0.72
14.138766,-0.87,3.5,0.76
14.140539,-0.83,3.51,0.78
14.143034,-0.78,3.5,0.8
14.145947,-0.73,3.45,0.81
14.148897,-0.66,3.39,0.8
14.151483,-0.58,3.3,0.79
14.153884,-0.5,3.2,0.77
14.156433,-0.42,3.08,0.74
14.159123,-0.34,2.94,0.71
14.16079,-0.26,2.77,0.67
14.164904,-0.19,2.58,0.63
14.165979,-0.13,2.36,0.58
14.168708,-0.08,2.13,0.53
14.171696,-0.05,1.88,0.47
14.174104,-0.03,1.63,0.42
14.176687,-0.01,1.36,0.37
14.19686,0,1.08,0.32
14.197338,0.02,0.78,0.26
14.197469,0.02,0.47,0.2
14.197579,0.04,0.15,0.15
14.197696,0.04,-0.18,0.1
14.197798,0.04,-0.51,0.06
14.197899,0.05,-0.84,0.01
14.198012,0.05,-1.16,-0.03
14.199178,0.06,-1.48,-0.07
14.201497,0.06,-1.78,-0.11
14.203738,0.08,-2.06,-0.14
14.20631,0.09,-2.33,-0.17
14.209518,0.11,-2.58,-0.21
14.212084,0.13,-2.8,-0.24
14.214952,0.15,-3.01,-0.27
14.217172,0.17,-3.19,-0.3
14.219064,0.2,-3.34,-0.33
14.221648,0.22,-3.47,-0.36
14.223974,0.25,-3.57,-0.4
14.227159,0.27,-3.64,-0.43
14.229796,0.29,-3.69,-0.47
14.232468,0.31,-3.69,-0.51
14.234953,0.33,-3.67,-0.55
14.237376,0.34,-3.6,-0.59
14.239286,0.34,-3.52,-0.62
14.241802,0.34,-3.41,-0.65
14.246504,0.33,-3.26,-0.68
14.247453,0.31,-3.09,-0.71
14.250119,0.3,-2.9,-0.73
14.252582,0.28,-2.68,-0.74
14.255097,0.25,-2.44,-0.75
14.257568,0.22,-2.17,-0.74
14.278721,0.19,-1.88,-0.73
14.279164,0.16,-1.58,-0.7
14.279292,0.13,-1.26,-0.66
14.279403,0.09,-0.93,-0.62
14.279512,0.06,-0.61,-0.57
14.279614,0.02,-0.29,-0.5
14.279722,-0.02,0,-0.44
14.279837,-0.07,0.29,-0.37
14.279943,-0.11,0.55,-0.29
14.282343,-0.16,0.82,-0.21
14.284716,-0.2,1.07,-0.12
14.287652,-0.24,1.32,-0.04
14.290551,-0.27,1.56,0.05
14.293056,-0.31,1.78,0.13
14.295576,-0.33,1.98,0.21
14.298225,-0.36,2.17,0.29
14.300044,-0.38,2.34,0.36
14.302511,-0.4,2.49,0.44
14.305053,-0.41,2.61,0.51
14.309072,-0.42,2.72,0.57
14.310742,-0.43,2.81,0.63
14.313309,-0.42,2.89,0.67
14.315926,-0.41,2.95,0.7
14.31838,-0.39,2.99,0.73
14.320164,-0.37,3,0.75
14.322737,-0.34,3.01,0.76
14.325432,-0.3,3,0.75
14.328433,-0.26,2.96,0.75
14.331068,-0.22,2.9,0.74
14.333512,-0.18,2.82,0.71
14.336052,-0.14,2.7,0.69
14.338573,-0.11,2.57,0.66
14.340423,-0.08,2.42,0.63
14.34298,-0.07,2.27,0.61
14.345646,-0.06,2.12,0.57
14.348824,-0.06,1.97,0.54
14.351197,-0.06,1.81,0.5
14.353832,-0.06,1.63,0.47
14.356284,-0.07,1.43,0.42
14.361072,-0.08,1.2,0.38
14.361526,-0.09,0.93,0.32
14.363334,-0.1,0.63,0.26
14.365833,-0.1,0.29,0.19
14.36851,-0.1,-0.07,0.12
14.370703,-0.08,-0.44,0.05
14.373223,-0.05,-0.82,-0.03
14.393923,-0.01,-1.18,-0.11
14.394395,0.03,-1.53,-0.19
14.394527,0.09,-1.87,-0.27
14.394642,0.15,-2.2,-0.34
14.394804,0.21,-2.51,-0.42
14.39492,0.27,-2.81,-0.49
14.395029,0.34,-3.1,-0.56
14.395138,0.4,-3.36,-0.64
14.396758,0.47,-3.59,-0.71
14.39902,0.53,-3.77,-0.78
14.401072,0.58,-3.92,-0.84
14.403721,0.62,-4.05,-0.9
14.406145,0.65,-4.13,-0.95
14.409534,0.67,-4.16,-1
14.411901,0.68,-4.17,-1.03
14.41449,0.67,-4.14,-1.06
14.417175,0.67,-4.07,-1.08
14.418952,0.65,-3.97,-1.09
14.421379,0.62,-3.83,-1.09
14.423936,0.58,-3.67,-1.07
14.42682,0.53,-3.47,-1.05
14.429808,0.47,-3.24,-1.02
14.432196,0.41,-2.97,-0.97
14.434946,0.34,-2.68,-0.92
14.437265,0.27,-2.36,-0.85
14.443003,0.2,-2.02,-0.78
14.443376,0.13,-1.66,-0.7
14.44428,0.06,-1.28,-0.61
14.44673,-0.01,-0.89,-0.51
14.449962,-0.08,-0.51,-0.41
14.452387,-0.15,-0.13,-0.31
14.455024,-0.22,0.24,-0.19
14.479008,-0.28,0.58,-0.09
14.479411,-0.35,0.91,0.02
14.479538,-0.41,1.23,0.13
14.479654,-0.47,1.52,0.23
14.47976,-0.52,1.79,0.33
14.479865,-0.55,2.06,0.42
14.479969,-0.58,2.31,0.51
14.480072,-0.6,2.55,0.59
14.480182,-0.62,2.77,0.67
14.480286,-0.63,2.95,0.74
14.482174,-0.64,3.11,0.81
14.484655,-0.64,3.24,0.87
14.487586,-0.64,3.35,0.92
14.490351,-0.63,3.43,0.96
14.493118,-0.61,3.49,0.99
14.495514,-0.59,3.53,1.01
14.497995,-0.55,3.56,1.03
14.499938,-0.51,3.57,1.03
14.502285,-0.47,3.57,1.03
14.505509,-0.42,3.55,1.03
14.50816,-0.38,3.5,1.01
14.510666,-0.33,3.44,0.99
14.513241,-0.29,3.35,0.97
14.515688,-0.26,3.23,0.94
14.518371,-0.23,3.11,0.91
14.520044,-0.21,2.98,0.89
14.522624,-0.19,2.83,0.86
14.525316,-0.19,2.68,0.83
14.527897,-0.19,2.51,0.78
14.53097,-0.2,2.33,0.74
14.533416,-0.22,2.14,0.69
14.535908,-0.24,1.95,0.64
14.54114,-0.27,1.74,0.58
14.541586,-0.3,1.53,0.53
14.542831,-0.33,1.3,0.47
14.545509,-0.36,1.06,0.41
14.548652,-0.38,0.82,0.35
14.55107,-0.4,0.56,0.29
14.553613,-0.41,0.29,0.22
14.577237,-0.41,0.03,0.14
14.577648,-0.39,-0.24,0.08
14.577776,-0.36,-0.51,0
14.577898,-0.32,-0.76,-0.08
14.578005,-0.28,-1,-0.15
14.578158,-0.22,-1.22,-0.22
14.578263,-0.15,-1.44,-0.29
14.578366,-0.08,-1.64,-0.36
14.578469,-0.01,-1.82,-0.42
14.5789,0.06,-1.99,-0.48
14.580927,0.13,-2.15,-0.53
14.583269,0.2,-2.28,-0.58
14.586356,0.26,-2.4,-0.63
14.589028,0.33,-2.49,-0.67
14.591548,0.38,-2.55,-0.71
14.594296,0.43,-2.59,-0.74
14.596611,0.48,-2.6,-0.77
14.598871,0.52,-2.59,-0.8
14.600947,0.55,-2.56,-0.81
14.603645,0.58,-2.51,-0.81
14.606077,0.6,-2.43,-0.81
14.609263,0.6,-2.35,-0.8
14.611863,0.6,-2.24,-0.78
14.614324,0.59,-2.11,-0.74
14.616849,0.57,-1.96,-0.71
14.619995,0.54,-1.79,-0.66
14.621199,0.5,-1.6,-0.61
14.623848,0.46,-1.4,-0.55
14.62644,0.41,-1.17,-0.49
14.629594,0.36,-0.94,-0.42
14.632168,0.3,-0.7,-0.35
14.634552,0.24,-0.45,-0.27
14.63709,0.17,-0.19,-0.19
14.639014,0.11,0.06,-0.11
14.641482,0.05,0.31,-0.03
14.644044,-0.02,0.57,0.06
14.646587,-0.09,0.81,0.14
14.649818,-0.16,1.04,0.22
14.655749,-0.22,1.27,0.29
14.656121,-0.28,1.5,0.36
14.657515,-0.33,1.71,0.43
14.659415,-0.37,1.92,0.5
14.66193,-0.42,2.13,0.55
14.664201,-0.45,2.31,0.6
14.666839,-0.48,2.48,0.64
14.694917,-0.5,2.63,0.68
14.695428,-0.52,2.76,0.72
14.695575,-0.54,2.85,0.74
14.695693,-0.55,2.91,0.76
14.695798,-0.56,2.95,0.76
14.69591,-0.57,2.97,0.77
14.696013,-0.58,2.97,0.76
14.69611,-0.59,2.95,0.75
14.69621,-0.59,2.91,0.74
14.696303,-0.59,2.85,0.73
14.69641,-0.6,2.77,0.7
14.697978,-0.59,2.68,0.69
14.699737,-0.59,2.57,0.66
14.702138,-0.58,2.42,0.63
14.704693,-0.57,2.25,0.59
14.70828,-0.56,2.04,0.54
14.7104,-0.54,1.79,0.49
14.713002,-0.51,1.51,0.43
14.715517,-0.48,1.21,0.36
14.717998,-0.43,0.9,0.29
14.720051,-0.37,0.57,0.22
14.722406,-0.3,0.24,0.15
14.725165,-0.22,-0.09,0.07
14.727769,-0.14,-0.43,-0.01
14.730784,-0.05,-0.76,-0.08
14.733273,0.04,-1.08,-0.15
14.735783,0.15,-1.4,-0.22
14.738344,0.25,-1.7,-0.29
14.740174,0.35,-1.98,-0.35
14.742667,0.45,-2.24,-0.4
14.745327,0.54,-2.49,-0.46
14.748492,0.62,-2.73,-0.5
14.753703,0.7,-2.91,-0.55
14.754073,0.77,-3.06,-0.6
14.756063,0.83,-3.19,-0.64
14.758839,0.88,-3.29,-0.68
14.760384,0.93,-3.37,-0.71
14.762881,0.95,-3.42,-0.73
14.765494,0.96,-3.45,-0.75
14.791547,0.95,-3.44,-0.76
14.792091,0.94,-3.4,-0.77
14.79223,0.91,-3.34,-0.77
14.79235,0.89,-3.26,-0.77
14.792467,0.85,-3.15,-0.75
14.792581,0.8,-3.02,-0.73
14.792691,0.76,-2.88,-0.71
14.792803,0.71,-2.72,-0.67
14.792911,0.66,-2.53,-0.63
14.793031,0.61,-2.33,-0.59
14.793939,0.55,-2.12,-0.54
14.796633,0.49,-1.89,-0.48
14.799,0.43,-1.64,-0.43
14.800841,0.37,-1.37,-0.38
14.803357,0.31,-1.09,-0.32
14.805972,0.24,-0.78,-0.25
14.809347,0.17,-0.46,-0.19
14.811779,0.09,-0.12,-0.12
14.814153,0.01,0.21,-0.04
14.816662,-0.08,0.54,0.03
14.818894,-0.17,0.86,0.11
14.821121,-0.26,1.16,0.18
14.823626,-0.34,1.45,0.25
14.826364,-0.42,1.74,0.31
14.829751,-0.48,2.01,0.37
14.832663,-0.54,2.27,0.44
14.834553,-0.59,2.51,0.49
14.836988,-0.63,2.75,0.54
14.838961,-0.66,2.97,0.6
14.841373,-0.68,3.17,0.64
14.843935,-0.7,3.33,0.67
14.846523,-0.71,3.46,0.71
14.849685,-0.72,3.56,0.74
14.852161,-0.71,3.63,0.76
14.854888,-0.7,3.67,0.79
14.857279,-0.68,3.68,0.8
14.85924,-0.65,3.65,0.8
14.861754,-0.61,3.6,0.8
14.864116,-0.58,3.51,0.79
14.868411,-0.54,3.4,0.77
14.869376,-0.51,3.27,0.75
14.871983,-0.48,3.13,0.73
14.874168,-0.46,2.95,0.7
14.877473,-0.44,2.76,0.67
14.879403,-0.42,2.55,0.64
14.902965,-0.41,2.31,0.6
14.903395,-0.39,2.04,0.55
14.903531,-0.38,1.76,0.5
14.903668,-0.36,1.45,0.44
14.903786,-0.32,1.12,0.37
14.903899,-0.28,0.77,0.3
14.904026,-0.23,0.4,0.22
14.904139,-0.17,0.03,0.14
14.904258,-0.1,-0.34,0.07
14.90471,-0.03,-0.69,-0.01
14.908206,0.05,-1.05,-0.08
14.910526,0.13,-1.4,-0.16
14.912782,0.22,-1.72,-0.23
14.915307,0.31,-2.03,-0.29
14.917814,0.4,-2.32,-0.35
14.9198,0.49,-2.61,-0.41
14.922285,0.57,-2.86,-0.47
14.924796,0.65,-3.08,-0.52
14.927703,0.73,-3.27,-0.57
14.930866,0.8,-3.42,-0.61
14.933035,0.86,-3.54,-0.66
14.935626,0.9,-3.63,-0.7
14.93817,0.93,-3.69,-0.73
14.93991,0.95,-3.72,-0.76
14.942489,0.95,-3.72,-0.78
14.945091,0.95,-3.69,-0.79
14.948374,0.93,-3.63,-0.79
14.950883,0.91,-3.55,-0.79
14.953417,0.88,-3.45,-0.77
14.955939,0.83,-3.32,-0.75
14.958669,0.78,-3.18,-0.72
14.960369,0.73,-3.01,-0.68
14.962845,0.66,-2.82,-0.65
14.966837,0.59,-2.6,-0.6
14.968491,0.52,-2.36,-0.56
14.971205,0.44,-2.09,-0.51
14.973669,0.36,-1.8,-0.46
14.976088,0.28,-1.49,-0.4
14.978598,0.19,-1.16,-0.34
15.002537,0.11,-0.83,-0.28
15.003014,0.02,-0.49,-0.21
15.003166,-0.07,-0.14,-0.15
15.003296,-0.16,0.21,-0.08
15.003413,-0.24,0.54,-0.01
15.003539,-0.32,0.86,0.06
15.00366,-0.4,1.16,0.14
15.003772,-0.47,1.45,0.21
15.003882,-0.52,1.71,0.28
15.003991,-0.57,1.97,0.35
15.005918,-0.6,2.21,0.41
15.008565,-0.63,2.44,0.47
15.011702,-0.66,2.65,0.54
15.013966,-0.67,2.83,0.6
15.016563,-0.69,2.99,0.65
15.018789,-0.69,3.13,0.7
15.020922,-0.69,3.24,0.74
15.023535,-0.69,3.33,0.77
15.026362,-0.68,3.38,0.79
15.029195,-0.66,3.41,0.81
15.031758,-0.64,3.41,0.82
15.034336,-0.61,3.37,0.82
15.037034,-0.59,3.3,0.82
15.039053,-0.56,3.21,0.81
15.041179,-0.53,3.09,0.79
15.043698,-0.51,2.94,0.77
15.046293,-0.49,2.78,0.74
15.049628,-0.47,2.61,0.71
15.052163,-0.46,2.43,0.68
15.054634,-0.46,2.23,0.64
15.057212,-0.45,2.01,0.6
15.059159,-0.45,1.76,0.55
15.064952,-0.43,1.48,0.5
15.06533,-0.41,1.16,0.44
15.066929,-0.37,0.83,0.37
15.06992,-0.32,0.47,0.3
15.072305,-0.25,0.11,0.22
15.074821,-0.17,-0.26,0.13
15.101247,-0.08,-0.63,0.05
15.101805,0.02,-0.98,-0.04
15.101949,0.13,-1.32,-0.12
15.102065,0.24,-1.65,-0.2
15.102186,0.35,-1.96,-0.27
15.102302,0.46,-2.26,-0.34
15.10241,0.56,-2.54,-0.4
15.102521,0.66,-2.79,-0.47
15.10263,0.76,-3,-0.52
15.102736,0.84,-3.19,-0.57
15.102843,0.92,-3.33,-0.61
15.104567,0.99,-3.45,-0.65
15.107298,1.04,-3.53,-0.68
15.110884,1.07,-3.58,-0.71
15.112898,1.09,-3.61,-0.73
15.115269,1.09,-3.6,-0.74
15.117794,1.08,-3.56,-0.75
15.119717,1.06,-3.5,-0.76
15.122209,1.02,-3.42,-0.75
15.124846,0.97,-3.31,-0.73
15.127602,0.91,-3.16,-0.7
15.130435,0.84,-2.98,-0.68
15.133056,0.76,-2.77,-0.64
15.135567,0.68,-2.53,-0.6
15.138123,0.59,-2.26,-0.55
15.139961,0.49,-1.97,-0.5
15.142363,0.39,-1.65,-0.45
15.146541,0.29,-1.31,-0.39
15.14833,0.19,-0.95,-0.32
15.15088,0.09,-0.56,-0.25
15.153229,-0.01,-0.18,-0.18
15.155702,-0.11,0.21,-0.11
15.158207,-0.21,0.58,-0.03
15.181584,-0.3,0.95,0.05
15.182113,-0.39,1.29,0.12
15.18226,-0.46,1.6,0.2
15.182379,-0.52,1.89,0.27
15.182503,-0.57,2.16,0.34
15.182622,-0.62,2.41,0.4
15.182738,-0.65,2.65,0.46
15.18285,-0.66,2.88,0.52
15.182965,-0.68,3.08,0.58
15.183076,-0.68,3.25,0.63
15.185522,-0.69,3.38,0.67
15.188811,-0.68,3.49,0.71
15.19114,-0.66,3.56,0.74
15.193722,-0.63,3.59,0.77
15.196278,-0.61,3.59,0.78
15.198726,-0.58,3.54,0.79
15.200633,-0.55,3.47,0.78
15.203082,-0.51,3.38,0.77
15.205624,-0.47,3.27,0.76
15.208254,-0.44,3.14,0.74
15.211368,-0.41,2.99,0.72
15.214204,-0.38,2.81,0.69
15.216527,-0.36,2.61,0.66
15.219048,-0.33,2.38,0.62
15.220873,-0.31,2.12,0.58
15.223433,-0.29,1.83,0.52
15.226425,-0.26,1.52,0.47
15.229205,-0.23,1.17,0.4
15.231749,-0.2,0.8,0.33
15.234252,-0.15,0.41,0.26
15.236774,-0.1,0.01,0.19
15.239099,-0.03,-0.39,0.11
15.244699,0.04,-0.79,0.04
15.245125,0.12,-1.17,-0.04
15.246157,0.2,-1.54,-0.11
15.249609,0.29,-1.89,-0.18
15.252074,0.37,-2.23,-0.25
15.254454,0.45,-2.55,-0.31
15.256912,0.53,-2.86,-0.36
15.280168,0.61,-3.14,-0.42
15.280676,0.68,-3.39,-0.47
15.280807,0.75,-3.6,-0.53
15.280917,0.82,-3.77,-0.58
15.281026,0.88,-3.9,-0.63
15.281133,0.93,-3.99,-0.68
15.281243,0.97,-4.05,-0.73
15.281353,0.99,-4.07,-0.77
15.281512,1.01,-4.06,-0.81
15.281653,1,-4.01,-0.84
15.284103,0.98,-3.92,-0.86
15.28659,0.94,-3.8,-0.89
15.290866,0.87,-3.64,-0.9
15.292354,0.8,-3.45,-0.89
15.295055,0.72,-3.21,-0.88
15.297503,0.61,-2.93,-0.85
15.29934,0.5,-2.62,-0.81
15.301905,0.39,-2.26,-0.76
15.304254,0.27,-1.88,-0.7
15.307184,0.16,-1.48,-0.63
15.310103,0.04,-1.06,-0.55
15.312697,-0.07,-0.64,-0.45
15.315331,-0.18,-0.2,-0.36
15.317659,-0.29,0.24,-0.26
