time,xaxis,yaxis,zaxis,State
18.230451,0,-0.02,-0.01,
18.231578,-0.01,-0.03,-0.01,
18.234168,-0.01,-0.03,-0.01,
18.236776,-0.01,-0.04,-0.01,
18.238649,-0.01,-0.03,0,
18.241184,0,-0.04,0,
18.243946,0,-0.05,-0.01,
18.246483,0,-0.05,-0.01,
18.249137,0.01,-0.06,-0.01,
18.252101,0,-0.06,-0.01,
18.254836,0,-0.06,-0.01,
18.256937,0,-0.06,-0.01,
18.258786,-0.01,-0.06,-0.01,
18.261316,-0.01,-0.06,-0.01,
18.264094,-0.01,-0.05,-0.01,
18.267265,-0.02,-0.05,-0.01,
18.269783,-0.02,-0.04,-0.01,
18.272086,-0.02,-0.04,-0.01,
18.274726,-0.02,-0.04,0,
18.277333,-0.02,-0.03,0,
18.283574,-0.03,-0.03,0,
18.283973,-0.02,-0.03,0,
18.286203,-0.02,-0.02,0,
18.289778,-0.02,-0.01,0,
18.290379,-0.02,-0.01,0,
18.293071,-0.02,-0.01,0.01,
18.300974,-0.02,0,0.01,
18.301578,-0.02,0,0.01,
18.301772,-0.02,0.01,0.01,
18.302076,-0.02,0.01,0.01,
18.304764,-0.01,0.02,0.01,
18.307615,-0.01,0.02,0.01,
18.309995,0,0.01,0.01,
18.312445,0,0.01,0.01,
18.315141,0,0.02,0,
18.317609,0,0.01,0,
18.31949,0.01,0.02,-0.01,
18.321951,0,0.02,-0.01,
18.324971,-0.01,0.03,-0.02,
18.327112,-0.01,0.03,-0.02,
18.330182,-0.01,0.03,-0.02,
18.3327,-0.02,0.03,-0.02,
18.335285,-0.03,0.03,-0.02,
18.33729,-0.04,0.02,-0.02,
18.339907,-0.04,0.02,-0.02,
18.342183,-0.04,0.01,-0.02,
18.345335,-0.04,0,-0.01,
18.347921,-0.03,-0.02,-0.01,
18.350626,-0.03,-0.03,-0.01,
18.353184,-0.02,-0.03,-0.01,
18.355791,-0.02,-0.03,-0.01,
18.357586,-0.02,-0.03,-0.01,
18.360148,-0.01,-0.03,-0.01,
18.362439,-0.01,-0.03,0,
18.36547,-0.01,-0.04,0,
18.36851,-0.01,-0.05,0,
18.370692,-0.01,-0.05,0,
18.373303,-0.01,-0.06,0,
18.375702,-0.01,-0.05,0,
18.377888,-0.01,-0.05,0,
18.38019,-0.01,-0.04,0,
18.382773,0,-0.03,0,
18.385518,0,-0.03,0,
18.388645,0,-0.02,0,
18.391152,0,-0.01,0,
18.393913,0,-0.01,0,
18.396118,0,-0.01,0,
18.39815,0,-0.01,0,
18.400495,0,-0.01,-0.01,
18.40313,-0.01,0,-0.01,
18.406337,-0.01,0,-0.01,
18.410374,0,0.01,-0.01,
18.41129,0,0.03,-0.01,
18.413795,0.01,0.03,0,
18.416485,0.02,0.03,0,
18.418164,0.02,0.03,0,
18.420747,0.03,0.03,0,
18.423493,0.04,0.02,0,
18.430873,0.04,0.01,0,
18.43131,0.04,0,0,
18.431489,0.04,0.01,0,
18.434077,0.04,0.01,-0.01,
18.436602,0.04,0.01,-0.01,
18.438371,0.04,0.02,-0.01,
18.441012,0.03,0.02,-0.01,
18.447595,0.03,0.02,-0.01,
18.448074,0.02,0.02,-0.01,
18.449499,0.02,0.02,-0.01,
18.451999,0.02,0.02,0,
18.454413,0.02,0.01,-0.01,
18.456727,0.02,0.02,0,
18.459312,0.02,0.01,0,
18.461091,0.02,0.01,0,
18.463876,0.02,0.01,0.01,
18.466888,0.02,0.01,0.01,
18.469514,0.01,0.01,0.01,
18.47208,0.01,0.01,0.01,
18.474455,0.01,0.01,0.02,
18.47701,0.01,0,0.02,
18.478959,0,0,0.02,
18.481405,0,0.01,0.03,
18.486533,0,0.02,0.03,
18.486773,0,0.02,0.03,
18.489953,-0.01,0.02,0.03,
18.492366,-0.01,0.03,0.03,
18.495049,-0.01,0.03,0.03,
18.497306,0,0.04,0.03,
18.49909,0,0.04,0.03,
18.501629,0,0.04,0.03,
18.504347,0,0.04,0.03,
18.508377,0,0.02,0.03,
18.509993,-0.01,0.02,0.03,
18.512457,-0.01,0.01,0.02,
18.514997,-0.02,0,0.02,
18.517669,-0.02,0,0.02,
18.519799,-0.02,0,0.02,
18.521948,-0.02,0.01,0.02,
18.525834,-0.03,0.02,0.02,
18.526969,-0.02,0.02,0.03,
18.530414,-0.02,0.02,0.03,
18.532586,-0.02,0.02,0.02,
18.53536,-0.01,0.02,0.02,
18.537258,-0.01,0.02,0.02,
18.539743,0,0.02,0.03,
18.546376,0.01,0.01,0.03,
18.547703,0.01,0.02,0.02,
18.547921,0.02,0.02,0.03,
18.550699,0.02,0.03,0.03,
18.553173,0.02,0.04,0.03,
18.555504,0.02,0.04,0.03,
18.563365,0.02,0.04,0.03,
18.564033,0.02,0.04,0.03,
18.564217,0.02,0.04,0.03,
18.56539,0.02,0.04,0.02,
18.568618,0.02,0.05,0.02,
18.570443,0.01,0.05,0.02,
18.573444,0.01,0.06,0.01,
18.57556,0.01,0.07,0.01,
18.577584,0,0.08,0,
18.580241,-0.01,0.08,0,
18.582607,-0.01,0.07,0,
18.585207,-0.01,0.06,0,
18.588461,-0.02,0.05,0,
18.590995,-0.03,0.04,0,
18.593482,-0.03,0.03,0,
18.595152,-0.03,0.03,0,
18.597778,-0.03,0.03,0,
18.600532,-0.04,0.03,0,
18.602921,-0.04,0.03,0,
18.606537,-0.05,0.03,0,
18.608656,-0.05,0.02,0.01,
18.611369,-0.06,0.02,0.01,
18.613787,-0.06,0.01,0.01,
18.616297,-0.06,0,0.01,
18.618294,-0.06,-0.01,0.01,
18.620548,-0.06,-0.02,0.02,
18.623107,-0.06,-0.02,0.02,
18.62662,-0.05,-0.03,0.01,
18.628882,-0.05,-0.03,0.01,
18.631599,-0.04,-0.03,0.01,
18.633692,-0.04,-0.03,0.01,
18.636632,-0.03,-0.03,0,
18.639183,-0.03,-0.03,0,
18.640757,-0.02,-0.03,0,
18.643803,-0.02,-0.02,0,
18.645971,-0.02,-0.02,0,
18.649153,-0.02,-0.02,-0.01,
18.651811,-0.02,-0.02,-0.02,
18.654121,-0.01,-0.02,-0.02,
18.656821,-0.01,-0.02,-0.02,
18.658586,-0.01,-0.01,-0.02,
18.661044,-0.01,-0.02,-0.03,
18.663971,-0.01,-0.02,-0.03,
18.666983,-0.01,-0.02,-0.03,
18.669361,-0.01,-0.02,-0.03,
18.676027,0,-0.01,-0.03,
18.676477,0,-0.01,-0.03,
18.676956,0,-0.01,-0.03,
18.678727,0,-0.01,-0.03,
18.681346,0,-0.01,-0.03,
18.68458,0.01,-0.01,-0.02,
18.686281,0.01,-0.01,-0.02,
18.693458,0.02,-0.01,-0.02,
18.693951,0.02,0,-0.03,
18.694717,0.03,0,-0.03,
18.697069,0.04,0,-0.02,
18.69888,0.05,0,-0.02,
18.701431,0.05,0,-0.02,
18.704478,0.05,0.01,-0.02,
18.707353,0.05,0.01,-0.03,
18.709806,0.05,0,-0.03,
18.712452,0.05,0,-0.03,
18.714751,0.05,-0.01,-0.02,
18.717316,0.04,-0.02,-0.02,
18.719242,0.05,-0.02,-0.01,
18.72164,0.05,-0.02,-0.01,
18.725884,0.05,-0.02,0,
18.726845,0.06,-0.01,0,
18.730045,0.07,-0.01,0.01,
18.732812,0.07,-0.01,0.01,
18.735393,0.07,-0.02,0.01,
18.737589,0.07,-0.03,0.01,
18.739485,0.07,-0.04,0.01,
18.741926,0.07,-0.04,0.01,
18.744988,0.07,-0.04,0,
18.747805,0.06,-0.04,0,
18.750306,0.06,-0.03,0,
18.753586,0.06,-0.02,0,
18.755293,0.06,-0.02,0,
18.757374,0.06,-0.01,0,
18.759814,0.06,-0.01,0,
18.762267,0.07,-0.02,0,
18.766556,0.06,-0.02,0,
18.767378,0.06,-0.02,-0.01,
18.770732,0.05,-0.02,-0.02,
18.773346,0.05,-0.02,-0.02,
18.775682,0.04,-0.02,-0.02,
18.777624,0.03,-0.01,-0.02,
18.780105,0.03,-0.01,-0.02,
18.782581,0.02,-0.01,-0.02,
18.790779,0.01,-0.02,-0.01,
18.791189,0,-0.02,-0.01,
18.791381,-0.01,-0.02,-0.01,
18.793449,-0.01,-0.02,-0.01,
18.795899,-0.01,-0.03,-0.01,
18.797766,-0.02,-0.03,0,
18.800313,-0.03,-0.02,0,
18.809706,-0.03,-0.02,-0.01,
18.810341,-0.03,-0.02,-0.01,
18.810513,-0.04,-0.02,0,
18.81086,-0.04,-0.02,0,
18.81374,-0.04,-0.03,0,
18.815884,-0.03,-0.03,0,
18.818004,-0.03,-0.03,0,
18.820441,-0.03,-0.03,0,
18.822969,-0.03,-0.03,0,
18.825705,-0.02,-0.04,0.01,
18.828608,-0.01,-0.05,0.01,
18.831202,-0.01,-0.05,0.01,
18.833974,0,-0.05,0.01,
18.836632,0,-0.04,0.01,
18.838024,0,-0.03,0.02,
18.840625,0.01,-0.03,0.02,
18.843438,0.01,-0.03,0.03,
18.845942,0.01,-0.03,0.03,
18.849015,0.01,-0.03,0.02,
18.851672,0.01,-0.03,0.02,
18.853986,0.01,-0.02,0.02,
18.856447,0.01,-0.01,0.02,
18.8584,0.01,0,0.01,
18.860906,0.01,0,0.01,
18.863773,0.01,0.01,0,
18.86674,0,0.01,-0.01,
18.869095,0,0.01,-0.01,
18.871804,0,0.02,-0.01,
18.874336,0,0.02,-0.02,
18.876777,-0.01,0.03,-0.02,
18.878574,-0.01,0.03,-0.02,
18.881101,-0.02,0.04,-0.02,
18.885462,-0.02,0.04,-0.02,
18.886221,-0.02,0.04,-0.02,
18.889488,-0.03,0.05,-0.02,
18.89199,-0.03,0.04,-0.02,
18.894697,-0.03,0.05,-0.02,
18.897409,-0.04,0.04,-0.03,
18.89882,-0.04,0.05,-0.03,
18.901379,-0.04,0.04,-0.03,
18.904155,-0.04,0.04,-0.03,
18.907332,-0.04,0.04,-0.03,
18.910028,-0.04,0.03,-0.03,
18.911981,-0.04,0.03,-0.03,
18.914779,-0.03,0.03,-0.03,
18.920653,-0.03,0.02,-0.02,
18.921004,-0.03,0.01,-0.02,
18.921722,-0.02,0.01,-0.02,
18.926145,-0.02,0.01,-0.01,
18.926673,-0.02,0,0,
18.930073,-0.01,0,0,
18.932359,-0.01,-0.01,0,
18.936867,0,-0.01,0.01,
18.937291,0.01,-0.02,0.01,
18.939302,0.01,-0.02,0.01,
18.941829,0.02,-0.02,0.02,
18.944818,0.03,-0.02,0.03,
18.947547,0.04,-0.02,0.04,
18.950044,0.04,-0.01,0.05,
18.952512,0.05,0,0.05,
18.955325,0.05,0,0.05,
18.957616,0.06,0.01,0.04,
18.959639,0.06,0.01,0.04,
18.962038,0.06,0.01,0.04,
18.96474,0.05,0.01,0.03,
18.968111,0.05,0.01,0.02,
18.970273,0.04,0.02,0.02,
18.973072,0.03,0.03,0.02,
18.975443,0.02,0.03,0.01,
18.977412,0.01,0.04,0.01,
18.979832,0.01,0.05,0.01,
18.982632,0,0.05,0.02,
18.98494,0,0.05,0.02,
18.988107,-0.01,0.05,0.02,
18.990617,-0.01,0.05,0.02,
18.993275,-0.01,0.06,0.02,
18.995849,0,0.06,0.02,
18.99772,0,0.05,0.02,
19.000136,0,0.05,0.02,
19.002595,0.01,0.05,0.02,
19.005458,0,0.05,0.02,
19.008403,0.01,0.04,0.01,
19.01108,0.01,0.04,0.01,
19.013688,0.01,0.05,0.01,
19.01614,0.01,0.04,0.01,
19.017902,0.01,0.05,0.01,
19.020318,0.02,0.05,0.01,
19.023027,0.02,0.04,0.01,
19.025702,0.02,0.04,0,
19.028601,0.02,0.03,0,
19.036043,0.02,0.02,0,
19.036524,0.02,0.02,0,
19.036838,0.03,0.02,0,
19.037979,0.03,0.02,0,
19.040596,0.03,0.03,0,
19.043135,0.03,0.03,0,
19.045265,0.04,0.03,0.01,
19.056225,0.04,0.02,0.01,
19.056798,0.04,0.01,0.01,
19.056963,0.04,0.01,0.02,
19.057095,0.03,0.01,0.02,
19.058212,0.04,0.01,0.02,
19.060811,0.04,0,0.02,
19.064439,0.04,-0.01,0.02,
19.066575,0.03,-0.01,0.03,
19.068875,0.03,-0.01,0.03,
19.071518,0.03,-0.01,0.03,
19.074185,0.03,-0.01,0.04,
19.076785,0.02,-0.01,0.04,
19.078433,0.02,-0.01,0.04,
19.080886,0.02,-0.01,0.04,
19.083889,0.02,-0.01,0.04,
19.086416,0.01,-0.01,0.04,
19.089211,0.01,-0.01,0.04,
19.091704,0,-0.01,0.04,
19.094218,0,-0.01,0.04,
19.096935,-0.01,-0.01,0.03,
19.098704,-0.02,-0.01,0.03,
19.101201,-0.03,0,0.03,
19.104017,-0.03,0.01,0.03,
19.107269,-0.05,0,0.03,
19.109816,-0.05,0.01,0.03,
19.112117,-0.06,0.01,0.03,
19.114743,-0.07,0.02,0.02,
19.117159,-0.08,0.03,0.02,
19.120559,-0.08,0.04,0.02,
19.1215,-0.09,0.04,0.02,
19.126016,-0.1,0.04,0.02,
19.126654,-0.1,0.05,0.01,
19.130018,-0.11,0.04,0.01,
19.132534,-0.11,0.04,0.01,
19.135224,-0.11,0.04,0.01,
19.137248,-0.11,0.04,0,
19.139268,-0.11,0.04,0,
19.141787,-0.11,0.04,0,
19.144867,-0.11,0.04,0,
19.147457,-0.1,0.04,0,
19.1501,-0.09,0.04,-0.01,
19.152662,-0.09,0.05,-0.01,
19.155222,-0.08,0.05,-0.01,
19.157845,-0.07,0.05,-0.02,
19.159469,-0.06,0.04,-0.02,
19.166914,-0.06,0.04,-0.02,
19.167333,-0.05,0.03,-0.03,
19.167524,-0.05,0.02,-0.03,
19.170343,-0.05,0.02,-0.02,
19.172847,-0.05,0.02,-0.02,
19.175295,-0.04,0.01,-0.02,
19.17754,-0.04,0.02,-0.02,
19.184308,-0.03,0,-0.02,
19.184814,-0.03,0,-0.02,
19.185003,-0.02,-0.01,-0.02,
19.187891,-0.01,-0.02,-0.02,
19.190535,0,-0.03,-0.02,
19.193075,0.01,-0.03,-0.02,
19.195421,0.01,-0.04,-0.02,
19.197541,0.02,-0.04,-0.02,
19.19987,0.02,-0.04,-0.01,
19.20255,0.02,-0.04,-0.01,
19.205554,0.02,-0.03,-0.01,
19.208181,0.02,-0.03,0,
19.210711,0.02,-0.02,0,
19.213141,0.01,-0.02,0,
19.215719,0.01,-0.02,0,
19.21796,0,-0.02,0,
19.220137,0,-0.02,0,
19.222683,0,-0.02,-0.01,
19.225844,0,-0.02,-0.01,
19.228409,0.01,-0.01,-0.01,
19.23093,0.01,-0.01,-0.01,
19.23394,0.01,-0.01,-0.01,
19.236268,0.02,-0.01,-0.02,
19.238202,0.02,-0.01,-0.02,
19.240478,0.02,0,-0.02,
19.242943,0.03,0,-0.02,
19.245928,0.03,0,-0.02,
19.248854,0.03,0,-0.02,
19.251279,0.03,0,-0.02,
19.253969,0.03,0,-0.03,
19.256585,0.03,0.01,-0.03,
19.258209,0.02,0,-0.03,
19.260859,0.02,0.01,-0.03,
19.263289,0.03,0.01,-0.03,
19.26654,0.02,0.01,-0.03,
19.268926,0.02,0.01,-0.03,
19.271469,0.03,0.01,-0.02,
19.274192,0.03,0.01,-0.02,
19.277171,0.03,0.01,-0.02,
19.278589,0.04,0.01,-0.02,
19.280912,0.04,0,-0.02,
19.283839,0.04,0,-0.02,
19.285542,0.05,-0.01,-0.02,
19.289544,0.05,-0.01,-0.01,
19.291736,0.05,-0.01,-0.01,
19.294364,0.05,-0.01,-0.01,
19.296756,0.05,-0.01,-0.01,
19.298768,0.04,-0.01,-0.01,
19.301195,0.04,-0.02,0,
19.304097,0.03,-0.02,0,
19.30711,0.03,-0.02,0,
19.31392,0.02,-0.03,0,
19.314358,0.02,-0.03,0,
19.314541,0.01,-0.04,0,
19.317172,0.01,-0.04,0,
19.319049,0.01,-0.03,0,
19.321284,0.01,-0.04,0,
19.32447,0.02,-0.04,0,
19.332203,0.02,-0.03,0,
19.332714,0.02,-0.03,0,
19.332923,0.03,-0.03,0,
19.334789,0.03,-0.02,0,
19.337116,0.03,-0.01,-0.01,
19.339069,0.03,0,-0.01,
19.342639,0.03,0,-0.01,
19.344136,0.03,0,-0.01,
19.347243,0.03,0.01,-0.01,
19.349868,0.03,0,-0.01,
19.352284,0.02,0,-0.01,
19.354939,0.02,0,-0.01,
19.35737,0.02,-0.01,-0.01,
19.359366,0.02,-0.01,-0.01,
19.361698,0.01,-0.01,-0.01,
19.365892,0.02,-0.01,-0.01,
19.36702,0.02,0,0,
19.370241,0.02,0,0,
19.372704,0.03,0.01,0.01,
19.375371,0.03,0.01,0.01,
19.377688,0.03,0.01,0.01,
19.379816,0.02,0.01,0.01,
19.382201,0.02,0.01,0.01,
19.384893,0.02,0.01,0.01,
19.387873,0.01,0.01,0.01,
19.390353,0.01,0.02,0.02,
19.393065,0.01,0.02,0.02,
19.39565,0.01,0.02,0.02,
19.397438,0,0.01,0.02,
19.400071,0,0,0.02,
19.402259,0,0,0.02,
19.405476,0,-0.01,0.02,
19.408265,0,-0.01,0.02,
19.410543,-0.01,-0.01,0.02,
19.413109,-0.01,-0.01,0.02,
19.415625,-0.02,0,0.02,
19.417691,-0.02,0,0.02,
19.420195,-0.03,0,0.02,
19.422464,-0.04,0,0.02,
19.427973,-0.05,0,0.01,
19.428358,-0.05,0,0.01,
19.430996,-0.06,0,0.01,
19.433173,-0.06,0,0.01,
19.435786,-0.07,0.01,0.01,
19.438125,-0.07,0.02,0.01,
19.445961,-0.08,0.02,0,
19.446581,-0.08,0.03,0,
19.446752,-0.08,0.02,0,
19.448468,-0.07,0.02,0.01,
19.450974,-0.07,0.01,0.01,
19.453531,-0.06,-0.01,0.01,
19.457006,-0.06,-0.02,0.01,
19.457886,-0.05,-0.02,0.01,
19.460732,-0.05,-0.02,0.01,
19.463134,-0.04,-0.02,0,
19.465522,-0.04,-0.02,0,
19.468806,-0.04,-0.02,0,
19.471176,-0.05,-0.02,0,
19.473684,-0.05,-0.03,0,
19.476226,-0.05,-0.03,0,
19.478245,-0.05,-0.03,0,
19.481005,-0.05,-0.03,0,
19.483515,-0.04,-0.03,0,
19.485936,-0.04,-0.03,0,
19.490011,-0.03,-0.02,0,
19.491541,-0.02,-0.02,0,
19.494246,-0.02,-0.02,0,
19.496854,-0.01,-0.01,0,
19.498402,0,-0.01,0,
19.501187,0,-0.01,0,
19.503945,0,-0.01,0,
19.507076,0,0,0,
19.509093,0.01,-0.01,0,
19.511861,0.01,-0.01,0,
19.514398,0,0,0,
19.516883,0,0,0,
19.518796,0,0,0,
19.521347,-0.01,0.01,-0.01,
19.525438,-0.01,0.01,-0.01,
19.52655,-0.01,0.01,-0.01,
19.529764,-0.01,0.01,-0.01,
19.532164,-0.02,0.01,-0.01,
19.535005,-0.02,0.01,-0.01,
19.536974,-0.02,0.02,-0.01,
19.539089,-0.02,0.01,-0.01,
19.541561,-0.01,0.01,0,
19.544241,-0.02,0,-0.01,
19.547264,-0.02,0,-0.01,
19.54979,-0.02,0,-0.02,
19.552702,-0.02,0.01,-0.01,
19.555444,-0.03,0.01,-0.02,
19.557435,-0.03,0.01,-0.02,
19.559129,-0.04,0,-0.02,
19.561847,-0.04,0,-0.02,
19.566351,-0.05,-0.01,-0.03,
19.566734,-0.05,-0.01,-0.03,
19.570147,-0.05,-0.01,-0.03,
19.572758,-0.05,-0.01,-0.02,
19.575049,-0.05,-0.01,-0.02,
19.577699,-0.05,-0.01,-0.02,
19.579569,-0.06,0,-0.02,
19.58202,-0.06,0,-0.02,
19.584379,-0.06,0,-0.02,
19.591744,-0.07,-0.01,-0.02,
19.592157,-0.07,-0.01,-0.01,
19.592822,-0.07,0,-0.01,
19.594939,-0.07,0,-0.01,
19.597143,-0.07,0,0,
19.599721,-0.06,0,0,
19.602165,-0.07,0,0,
19.612213,-0.07,0,0,
19.612796,-0.06,0,0,
19.612977,-0.06,0,0,
19.613108,-0.05,-0.01,0,
19.615569,-0.05,-0.01,0,
19.617439,-0.04,-0.01,0,
19.62082,-0.03,-0.01,0,
19.622471,-0.02,-0.01,0,
19.625409,-0.01,-0.01,0,
19.628503,0,-0.01,-0.01,
19.630641,0.02,-0.01,-0.01,
19.63331,0.02,0,-0.01,
19.635806,0.03,0.01,-0.01,
19.637651,0.04,0,-0.01,
19.640037,0.04,0,-0.01,
19.642923,0.05,0.01,-0.01,
19.646538,0.05,0.01,-0.01,
19.648118,0.05,0.01,-0.01,
19.650965,0.06,0.01,-0.01,
19.653472,0.06,0.01,-0.01,
19.655948,0.07,0.01,-0.01,
19.658026,0.07,0.01,-0.01,
19.660385,0.07,0.01,-0.01,
19.662935,0.06,0.02,-0.02,
19.665362,0.06,0.01,-0.01,
19.668537,0.05,0.01,-0.02,
19.671252,0.04,0.01,-0.02,
19.673875,0.03,0.02,-0.02,
19.676365,0.02,0.02,-0.03,
19.678137,0.01,0.02,-0.03,
19.680658,0,0.02,-0.03,
19.683725,-0.02,0.02,-0.03,
19.686395,-0.03,0.01,-0.02,
19.68895,-0.04,0.01,-0.01,
19.691462,-0.05,0.01,0,
19.693963,-0.05,0,0.01,
19.69649,-0.06,0,0.01,
19.698486,-0.07,-0.01,0.01,
19.700821,-0.07,-0.01,0.01,
19.703936,-0.07,-0.03,0.01,
19.706463,-0.07,-0.04,0.01,
19.709098,-0.07,-0.05,0.01,
19.711816,-0.07,-0.05,0.01,
19.714355,-0.07,-0.05,0.01,
19.716649,-0.07,-0.05,0.01,
19.72353,-0.07,-0.04,0.01,
19.723956,-0.06,-0.05,0.01,
19.726831,-0.06,-0.05,0,
19.727104,-0.06,-0.04,0,
19.730012,-0.06,-0.04,-0.01,
19.731918,-0.05,-0.04,-0.01,
19.734341,-0.05,-0.05,-0.03,
19.742927,-0.04,-0.04,-0.03,
19.743438,-0.03,-0.04,-0.03,
19.743626,-0.02,-0.03,-0.03,
19.744248,-0.01,-0.02,-0.03,
19.746891,0,0,-0.03,
19.749489,0.02,0.01,-0.02,
19.752085,0.02,0.01,-0.03,
19.754568,0.03,0.02,-0.02,
19.757007,0.04,0.02,-0.01,
19.758954,0.05,0.02,-0.01,
19.761505,0.06,0.02,0,
19.766112,0.07,0.02,0,
19.766641,0.07,0.01,0.01,
19.769873,0.08,0,0.02,
19.772257,0.08,-0.01,0.02,
19.774756,0.09,-0.01,0.02,
19.777373,0.09,-0.01,0.03,
19.779247,0.08,-0.01,0.02,
19.781668,0.08,-0.01,0.03,
19.784815,0.07,0,0.03,
19.787491,0.06,-0.01,0.03,
19.790165,0.06,-0.01,0.03,
19.792834,0.05,-0.01,0.03,
19.795197,0.05,-0.02,0.03,
19.797711,0.05,-0.02,0.03,
19.799601,0.06,-0.02,0.03,
19.804703,0.06,-0.03,0.03,
19.806473,0.07,-0.03,0.03,
19.807097,0.08,-0.02,0.02,
19.810412,0.08,-0.03,0.02,
19.81268,0.09,-0.03,0.02,
19.815311,0.09,-0.03,0.01,
19.821337,0.09,-0.05,0.01,
19.821896,0.09,-0.06,0.01,
19.822267,0.09,-0.08,0.01,
19.825975,0.09,-0.08,0,
19.827571,0.09,-0.08,0,
19.830398,0.09,-0.08,-0.01,
19.833552,0.09,-0.08,-0.01,
19.835418,0.1,-0.08,-0.01,
19.837534,0.09,-0.08,-0.02,
19.840036,0.09,-0.08,-0.02,
19.842366,0.08,-0.07,-0.02,
19.845484,0.08,-0.07,-0.02,
19.84836,0.07,-0.06,-0.02,
19.850643,0.06,-0.05,-0.03,
19.853316,0.06,-0.04,-0.02,
19.85573,0.05,-0.03,-0.01,
19.857847,0.05,-0.02,0,
19.860181,0.05,-0.01,-0.01,
19.862707,0.05,-0.02,-0.01,
19.866221,0.04,-0.03,-0.01,
19.868548,0.04,-0.03,-0.02,
19.871053,0.04,-0.05,-0.02,
19.873513,0.03,-0.05,-0.01,
19.876184,0.03,-0.06,0,
19.87826,0.02,-0.07,0,
19.880462,0.02,-0.07,0,
19.883024,0.01,-0.07,0,
19.88558,0.01,-0.06,0.01,
19.888847,0,-0.06,0.02,
19.891427,0,-0.06,0.03,
19.894117,0,-0.06,0.04,
19.896393,0,-0.05,0.04,
19.899043,0.01,-0.05,0.05,
19.900761,0.02,-0.05,0.05,
19.903613,0.03,-0.05,0.05,
19.906879,0.05,-0.06,0.05,
19.909017,0.07,-0.06,0.05,
19.9116,0.07,-0.07,0.04,
19.913978,0.08,-0.07,0.03,
19.916638,0.09,-0.07,0.03,
19.918374,0.1,-0.07,0.03,
19.920969,0.1,-0.06,0.03,
19.925556,0.1,-0.06,0.03,
19.926402,0.1,-0.06,0.03,
19.929686,0.1,-0.06,0.04,
19.931665,0.1,-0.06,0.03,
19.934302,0.1,-0.06,0.03,
19.936758,0.09,-0.06,0.02,
19.938719,0.08,-0.05,0.01,
19.941278,0.08,-0.05,-0.01,
19.943932,0.06,-0.03,-0.01,
19.947839,0.05,-0.02,-0.02,
19.949342,0.04,-0.02,-0.02,
19.952049,0.03,-0.01,-0.02,
19.954601,0.02,0,-0.02,
19.957272,0.01,0.01,-0.02,
19.958836,0,0.03,-0.03,
19.961515,-0.01,0.02,-0.03,
19.968862,-0.01,0.03,-0.03,
19.969446,-0.02,0.03,-0.04,
19.969989,-0.03,0.03,-0.05,
19.972855,-0.04,0.03,-0.05,
19.974799,-0.04,0.03,-0.05,
19.977316,-0.04,0.03,-0.05,
19.97918,-0.05,0.03,-0.05,
19.985931,-0.05,0.03,-0.04,
19.986574,-0.05,0.03,-0.04,
19.987372,-0.05,0.03,-0.03,
19.989882,-0.04,0.01,-0.03,
19.992448,-0.03,0.01,-0.03,
19.994873,-0.02,0.01,-0.03,
19.997419,-0.02,0.03,-0.03,
19.999253,-0.01,0.03,-0.03,
20.001867,-0.01,0.03,-0.03,
20.005998,-0.01,0.03,-0.03,
20.007181,0,0.02,-0.03,
20.010195,0,0.01,-0.03,
20.013525,0.01,0.01,-0.02,
20.01508,0.02,0.01,-0.02,
20.017196,0.02,0.01,-0.02,
20.01968,0.02,0.02,-0.01,
20.022146,0.02,0.03,-0.01,
20.024764,0.02,0.03,-0.01,
20.027985,0.02,0.03,0,
20.030415,0.02,0.03,-0.01,
20.033004,0.03,0.03,-0.01,
20.035456,0.03,0.03,-0.01,
20.037466,0.03,0.02,-0.01,
20.039847,0.04,0.01,-0.01,
20.042482,0.05,0.01,-0.01,
20.046255,0.05,0.01,-0.01,
20.048473,0.06,0.01,0,
20.050719,0.06,0.02,-0.01,
20.053266,0.06,0.03,-0.01,
20.055872,0.06,0.03,-0.01,
20.057687,0.05,0.03,-0.01,
20.060173,0.04,0.03,-0.01,
20.062568,0.04,0.03,-0.01,
20.065638,0.03,0.02,0,
20.06865,0.02,0.02,0,
20.070617,0.02,0.01,0,
20.073502,0.01,0.02,0,
20.075925,0,0.03,0.01,
20.08372,0,0.03,0.01,
20.084167,-0.01,0.03,0.01,
20.084353,-0.01,0.03,0.01,
20.086738,-0.01,0.03,0.01,
20.088221,-0.01,0.02,0.02,
20.091702,0,0.01,0.02,
20.093736,0.01,-0.01,0.02,
20.10181,0.01,-0.02,0.03,
20.102431,0.02,-0.03,0.03,
20.102636,0.02,-0.03,0.03,
20.103404,0.02,-0.01,0.03,
20.105753,0.01,0,0.03,
20.10888,-0.01,0,0.03,
20.111499,-0.03,0,0.03,
20.113722,-0.05,0,0.02,
20.11634,-0.08,-0.01,0.02,
20.118448,-0.1,-0.01,0.01,
20.120658,-0.11,-0.02,0,
20.123679,-0.12,-0.02,0,
20.125963,-0.13,-0.02,-0.02,
20.129136,-0.12,-0.02,-0.03,
20.131585,-0.11,-0.02,-0.04,
20.134099,-0.11,-0.01,-0.05,
20.136578,-0.1,0,-0.05,
20.138433,-0.08,-0.01,-0.06,
20.141008,-0.07,0,-0.05,
20.144177,-0.05,0,-0.05,
20.146937,-0.03,0,-0.04,
20.149619,-0.02,0,-0.04,
