time,xaxis,yaxis,zaxis,TgF
17.23478958,1.0439,0.2026,0.0197,1.064
17.23842427,1.0742,0.2094,-0.0042,1.094
17.23973573,1.0908,0.2182,-0.0296,1.113
17.24230578,1.0844,0.2182,-0.0579,1.108
17.24488167,1.0791,0.2211,-0.0808,1.104
17.24774307,1.081,0.226,-0.0935,1.108
17.2499524,1.0952,0.2245,-0.1135,1.124
17.25242651,1.1035,0.2186,-0.1101,1.13
17.25563307,1.1016,0.2084,-0.1111,1.127
17.25825787,1.1035,0.1939,-0.1047,1.125
17.26070458,1.103,0.1793,-0.0901,1.121
17.26319198,1.105,0.1666,-0.075,1.12
17.26505417,1.103,0.154,-0.0515,1.115
17.26772682,1.0972,0.1453,-0.0345,1.107
17.27026927,1.0918,0.1336,-0.0154,1.1
17.27352865,1.084,0.1331,-0.0008,1.092
17.27581099,1.0791,0.1365,0.0188,1.088
17.27843026,1.0673,0.1288,0.0358,1.076
17.28064115,1.061,0.1288,0.0495,1.07
17.28290933,1.0483,0.1341,0.0538,1.058
17.28537631,1.0351,0.1404,0.0621,1.046
17.28846797,1.0243,0.1501,0.0651,1.037
17.29042662,1.0057,0.1569,0.0695,1.02
17.29294204,0.9935,0.1579,0.0783,1.009
17.29608131,0.9808,0.1569,0.089,0.997
17.29853928,0.969,0.1604,0.0904,0.986
17.30114657,0.9627,0.1632,0.1085,0.982
17.30400704,0.9661,0.1599,0.108,0.985
17.30613568,0.9612,0.1623,0.1144,0.981
17.30846152,0.9519,0.1599,0.128,0.974
17.31067547,0.9377,0.1525,0.1456,0.961
17.31313146,0.9231,0.1584,0.1666,0.951
17.31601048,0.9108,0.1569,0.1885,0.943
17.31832745,0.9099,0.1525,0.1661,0.937
17.32090386,0.9157,0.1623,0.1705,0.945
17.32334579,0.9108,0.1676,0.1875,0.945
17.32587152,0.9055,0.1715,0.1934,0.942
17.32867933,0.8947,0.1764,0.1978,0.933
17.33101891,0.883,0.1783,0.2174,0.927
17.33391464,0.8693,0.1812,0.2261,0.916
17.33688282,0.8575,0.1915,0.2349,0.91
17.3392172,0.8468,0.1987,0.2403,0.902
17.3416273,0.8404,0.2099,0.2539,0.903
17.34428001,0.8297,0.224,0.2559,0.897
17.34693235,0.8165,0.2318,0.2564,0.887
17.34874991,0.8038,0.2328,0.2617,0.877
17.35116829,0.8057,0.2284,0.2617,0.877
17.35403324,0.8194,0.2313,0.2578,0.89
17.35629496,0.8355,0.2298,0.2568,0.904
17.35900142,0.8468,0.2318,0.2539,0.914
17.36119897,0.8629,0.2318,0.2447,0.926
17.36413168,0.8654,0.2367,0.2227,0.924
17.36684241,0.8668,0.2323,0.2003,0.919
17.37050506,0.8693,0.2298,0.1973,0.921
17.37333402,0.8668,0.2269,0.1954,0.917
17.37429746,0.8668,0.2265,0.1749,0.913
17.37730423,0.8747,0.2211,0.1622,0.917
17.37967538,0.8893,0.2167,0.1481,0.927
17.3820322,0.9177,0.2128,0.1183,0.949
17.3846109,0.9529,0.207,0.0841,0.979
17.38755751,0.9906,0.2104,0.0621,1.015
17.38919538,1.0326,0.2201,0.0324,1.056
17.39158741,1.0595,0.225,-0.0047,1.083
17.39420137,1.0796,0.2298,-0.0535,1.105
17.39733345,1.0967,0.2328,-0.094,1.125
17.39916882,1.1079,0.2323,-0.1286,1.139
17.40184481,1.1255,0.2386,-0.1545,1.161
17.40423517,1.1573,0.242,-0.1789,1.196
17.40729184,1.1798,0.2425,-0.2081,1.222
17.4094845,1.1877,0.2367,-0.2101,1.229
17.41180632,1.1793,0.2094,-0.2033,1.215
17.41481434,1.1779,0.1866,-0.196,1.209
17.41748085,1.172,0.171,-0.1833,1.199
17.42008351,1.1749,0.1511,-0.1618,1.196
17.42269533,1.1857,0.138,-0.1423,1.202
17.42509872,1.1896,0.1288,-0.1228,1.203
17.42766392,1.1867,0.1122,-0.0989,1.196
17.42970872,1.1798,0.1088,-0.0764,1.187
17.43211413,1.1573,0.1117,-0.0456,1.164
17.434892,1.1378,0.1074,-0.0218,1.143
17.43783455,1.1162,0.1054,0.0065,1.121
17.43972861,1.0849,0.1049,0.0353,1.091
17.44221538,1.062,0.1112,0.0563,1.069
17.44489101,1.037,0.1195,0.0827,1.047
17.4473408,1.0062,0.1263,0.1036,1.019
17.44988393,0.9788,0.1316,0.1207,0.995
17.45231851,0.9681,0.1418,0.1241,0.986
17.45493367,0.9583,0.1487,0.1349,0.979
17.45735195,0.946,0.1516,0.1553,0.971
17.45989414,0.9265,0.1564,0.1695,0.955
17.46245059,0.9123,0.1579,0.1871,0.945
17.46498018,0.8986,0.1618,0.2047,0.936
17.46749205,0.8805,0.1613,0.21,0.919
17.47022184,0.8747,0.1623,0.2217,0.917
17.47261106,0.8629,0.1623,0.2197,0.905
17.47506195,0.8527,0.1657,0.2246,0.897
17.47758132,0.8453,0.173,0.2344,0.894
17.48017971,0.8385,0.1735,0.2476,0.891
17.48260841,0.8297,0.1773,0.2608,0.888
17.48608476,0.8267,0.1623,0.2544,0.88
17.48778039,0.8033,0.1312,0.2788,0.86
17.49052336,0.7686,0.2502,0.3086,0.865
17.49285643,0.7509,0.293,0.3101,0.864
17.49570732,0.7524,0.2653,0.2974,0.851
17.49856268,0.7612,0.2128,0.3164,0.851
17.50108008,0.7646,0.1982,0.3374,0.859
17.50374607,0.7842,0.207,0.3349,0.878
17.50617159,0.7959,0.2191,0.314,0.883
17.50821294,0.8052,0.2245,0.2949,0.886
17.51076143,0.8116,0.2221,0.2818,0.887
17.51304102,0.8233,0.2328,0.2656,0.896
17.51860206,0.8321,0.2395,0.2383,0.898
17.51890117,0.8395,0.2405,0.2241,0.902
17.52077107,0.8571,0.2386,0.191,0.91
17.52345154,0.8649,0.2377,0.1729,0.913
17.52580784,0.8967,0.2352,0.1432,0.938
17.52836206,0.9304,0.2435,0.1164,0.969
17.53084076,0.9725,0.2702,0.0651,1.011
17.53345409,1.0116,0.2867,0.027,1.052
17.53638086,1.0375,0.2498,-0.0252,1.067
17.53895404,1.0654,0.226,-0.0755,1.092
17.54147149,1.0854,0.2245,-0.1193,1.115
17.54405336,1.1094,0.2328,-0.1516,1.144
17.54659024,1.1344,0.2439,-0.1774,1.174
17.54903284,1.1569,0.2517,-0.1989,1.201
17.55117763,1.1769,0.2566,-0.2199,1.224
17.55387149,1.1911,0.2391,-0.2223,1.235
17.55665826,1.1925,0.2172,-0.214,1.231
17.55856003,1.1837,0.1905,-0.194,1.215
17.56116503,1.1779,0.1642,-0.1823,1.203
17.56409628,1.1701,0.1467,-0.1628,1.19
17.56679748,1.173,0.1263,-0.1404,1.188
17.56876477,1.1842,0.1142,-0.1193,1.196
17.57146409,1.1759,0.1059,-0.0896,1.184
17.57410826,1.1593,0.0986,-0.0637,1.165
17.57690701,1.1437,0.0937,-0.033,1.148
17.57944628,1.1251,0.0957,0.0026,1.129
17.5819718,1.105,0.0962,0.0241,1.109
17.58493946,1.084,0.1005,0.0461,1.09
17.58721373,1.0492,0.1044,0.068,1.057
17.58894878,1.0253,0.1146,0.089,1.036
17.5917192,1.0062,0.1219,0.1071,1.019
17.59426535,0.9901,0.1385,0.1183,1.007
17.59725722,0.9735,0.1497,0.1334,0.994
17.59920738,0.9485,0.1604,0.1432,0.973
17.60164665,0.9201,0.171,0.1597,0.949
17.6042954,0.904,0.1701,0.1671,0.935
17.6076504,0.8898,0.1749,0.1803,0.925
17.60925024,0.8786,0.1808,0.191,0.917
17.61197821,0.8644,0.1871,0.2051,0.908
17.61490373,0.8556,0.1885,0.2246,0.904
17.61776426,0.8468,0.19,0.2364,0.899
17.6201729,0.8316,0.1915,0.2432,0.887
17.62252743,0.8209,0.1875,0.2534,0.879
17.62505014,0.8126,0.1808,0.2652,0.874
17.6276128,0.8106,0.1793,0.2696,0.873
17.62943681,0.8155,0.1837,0.2803,0.882
17.63216129,0.8228,0.189,0.289,0.892
17.63491181,0.8297,0.1954,0.2851,0.899
17.63782447,0.8395,0.2031,0.2754,0.907
17.63956509,0.8453,0.2109,0.2603,0.909
17.64227066,0.8453,0.2186,0.2524,0.909
17.64509176,0.8517,0.2265,0.2305,0.911
17.64921072,0.86,0.2318,0.2042,0.914
17.64979738,0.8688,0.2362,0.1832,0.919
17.65259483,0.8854,0.2377,0.1671,0.932
17.65492254,0.9055,0.2474,0.1442,0.95
17.65767056,0.9353,0.2439,0.1192,0.974
17.66047358,0.9578,0.2405,0.0895,0.992
17.66339827,0.97,0.2483,0.0651,1.003
17.66548577,0.9906,0.2381,0.0402,1.02
17.6675653,1.0155,0.2308,0.0163,1.042
17.66987817,1.0365,0.2284,-0.0188,1.062
17.67254166,1.058,0.226,-0.0403,1.083
17.67608989,1.0742,0.2201,-0.0564,1.098
17.67748145,1.1016,0.2172,-0.0764,1.125
17.68007348,1.1064,0.2153,-0.0818,1.13
17.68319296,1.1099,0.207,-0.0906,1.133
17.68527697,1.1099,0.188,-0.0984,1.13
17.68779796,1.1025,0.1793,-0.0886,1.121
17.69015124,1.105,0.1642,-0.0725,1.119
17.69282155,1.1045,0.1487,-0.0618,1.116
17.6960739,1.0986,0.1443,-0.0359,1.109
17.69840697,1.0932,0.137,-0.0281,1.102
17.70106202,1.0898,0.1351,-0.0213,1.098
17.70331353,1.0815,0.1307,-0.0067,1.089
17.7059063,1.0781,0.1331,0.0104,1.086
17.7080227,1.0683,0.1346,0.0216,1.077
17.71040354,1.0551,0.1355,0.0373,1.064
17.71308515,1.0395,0.1482,0.0422,1.051
17.71562989,1.0219,0.1511,0.0533,1.034
17.71826859,1.0028,0.154,0.0656,1.017
17.72056958,0.9955,0.1574,0.0768,1.011
17.72309531,0.9798,0.1613,0.0812,0.996
17.72569453,0.971,0.1701,0.0924,0.99
17.7288427,0.9593,0.1783,0.0944,0.98
17.73082323,0.9471,0.1832,0.0973,0.97
17.73376119,0.9392,0.1822,0.109,0.963
17.73669317,0.9344,0.1832,0.1236,0.96
17.73902323,0.9236,0.1832,0.1285,0.95
17.74138682,0.9221,0.1861,0.131,0.95
17.74393666,0.9226,0.19,0.1305,0.951
17.7464913,0.929,0.1919,0.1363,0.958
17.74838349,0.9324,0.1934,0.1388,0.962
17.75100979,0.9309,0.1905,0.1339,0.96
17.75399177,0.9309,0.1871,0.1285,0.958
17.75692052,0.9348,0.1924,0.13,0.963
17.75853703,0.9407,0.1866,0.1251,0.967
17.76371135,0.9417,0.1832,0.1251,0.967
17.76428724,0.9505,0.1919,0.1178,0.977
17.76625552,0.9529,0.1875,0.1168,0.978
17.76883297,0.9554,0.1793,0.1168,0.979
17.77126245,0.9583,0.1773,0.1231,0.982
17.77409917,0.9603,0.1773,0.1139,0.983
17.77706865,0.9652,0.172,0.1159,0.987
17.77943615,0.9696,0.1768,0.1197,0.993
17.7823875,0.9696,0.1725,0.1251,0.993
17.78441401,0.9725,0.1725,0.1261,0.996
17.78692615,0.9725,0.172,0.128,0.996
17.78884188,0.9681,0.1768,0.1236,0.992
17.79133037,0.9666,0.1768,0.1202,0.99
17.79426735,0.9686,0.1778,0.1246,0.993
17.79708578,0.9583,0.1837,0.1226,0.983
17.79898912,0.9588,0.1959,0.127,0.987
17.80150891,0.9559,0.2041,0.127,0.986
17.80419203,0.948,0.2021,0.1266,0.978
17.80745266,0.929,0.2065,0.1324,0.961
17.80909141,0.9256,0.2046,0.1246,0.956
17.81168464,0.9246,0.2036,0.129,0.955
17.81445313,0.9285,0.2007,0.1305,0.959
17.81734261,0.9304,0.2031,0.1422,0.963
17.81988625,0.9412,0.2021,0.1319,0.972
17.82243198,0.9476,0.207,0.1256,0.978
17.82498803,0.9495,0.2084,0.1246,0.98
17.82757902,0.9446,0.2119,0.1124,0.975
17.82939589,0.9412,0.2089,0.0988,0.969
17.8320411,0.9392,0.208,0.09,0.966
17.83504985,0.9466,0.2026,0.0783,0.971
17.83763558,0.97,0.2012,0.067,0.993
17.83954626,0.9969,0.2031,0.0509,1.019
17.84202704,1.0228,0.1992,0.0358,1.043
17.84486522,1.0439,0.2046,0.0226,1.064
17.84729011,1.0507,0.2114,0.0056,1.072
17.8496599,1.0497,0.2191,-0.013,1.072
17.85222287,1.0444,0.2168,-0.0213,1.067
17.8550485,1.0346,0.2051,-0.0296,1.055
17.85790579,1.0336,0.1973,-0.0257,1.053
17.86043063,1.0444,0.1973,-0.0208,1.063
17.86292964,1.0571,0.188,-0.0091,1.074
17.86549136,1.0507,0.1817,0.0051,1.066
17.86753319,1.0439,0.1735,0.0236,1.058
17.86983131,1.0356,0.1696,0.0329,1.05
17.87238313,1.0277,0.1564,0.0461,1.041
17.87516933,1.0228,0.155,0.0568,1.036
17.87825204,1.0155,0.1511,0.0675,1.029
17.88083058,1.0136,0.1521,0.0822,1.028
17.88270621,1.0087,0.1497,0.0885,1.024
17.88529616,1.0023,0.1482,0.0992,1.018
17.88779897,0.994,0.1521,0.1046,1.011
17.89014329,0.9896,0.1516,0.1012,1.006
17.89260835,0.9901,0.1536,0.1022,1.007
17.89564678,0.9881,0.1633,0.1012,1.007
17.89836074,0.9803,0.1676,0.0968,0.999
17.90082204,0.9744,0.1701,0.1027,0.994
17.90350574,0.9735,0.1735,0.1046,0.994
17.90591559,0.9622,0.1759,0.0997,0.983
17.90793658,0.9544,0.1706,0.1012,0.975
17.91035897,0.9476,0.1706,0.1149,0.97
17.91294632,0.9446,0.1745,0.1202,0.968
17.91620132,0.9392,0.1768,0.1295,0.964
17.91806481,0.9383,0.1764,0.1388,0.965
17.92048663,0.9295,0.1793,0.148,0.958
17.9229497,0.9177,0.1768,0.1593,0.948
17.92556955,0.9094,0.1808,0.1681,0.942
17.92827684,0.8957,0.1832,0.1729,0.93
17.93065522,0.8849,0.1842,0.191,0.924
17.93312345,0.8835,0.1915,0.1983,0.925
17.93611007,0.883,0.1959,0.1998,0.926
17.93879309,0.8795,0.1997,0.2027,0.924
17.94135908,0.882,0.2046,0.2037,0.928
17.94387262,0.8795,0.2046,0.2037,0.926
17.9464271,0.8849,0.2099,0.1978,0.931
17.94830965,0.8948,0.2124,0.1798,0.937
17.95078705,0.9026,0.2211,0.1685,0.944
17.95365991,0.905,0.227,0.1568,0.946
17.9568196,0.908,0.2308,0.1442,0.948
17.95844835,0.9104,0.225,0.1344,0.947
17.9609757,0.9192,0.2196,0.1182,0.952
17.9636532,0.9383,0.2177,0.0992,0.968
17.96603934,0.9608,0.225,0.0817,0.99
17.96865674,0.9788,0.2284,0.067,1.007
17.9710796,0.9901,0.2138,0.0529,1.014
17.97411408,1.0101,0.2172,0.0265,1.034
17.97712851,1.037,0.2158,-0.0067,1.059
17.97951049,1.0595,0.2196,-0.0262,1.082
17.9819357,1.0624,0.2158,-0.0603,1.086
17.98436174,1.0703,0.208,-0.0769,1.093
17.98696424,1.0874,0.2138,-0.0876,1.112
17.98876283,1.0967,0.2104,-0.093,1.121
17.99137768,1.0972,0.2051,-0.0906,1.12
17.99411638,1.0938,0.19,-0.0935,1.114
17.99722476,1.0972,0.1793,-0.0979,1.116
17.99890153,1.0987,0.173,-0.0911,1.116
18.00142872,1.1129,0.1701,-0.076,1.128
18.00441278,1.1231,0.1608,-0.0706,1.137
18.00894258,1.1221,0.1501,-0.072,1.134
18.00923679,1.1133,0.1487,-0.0637,1.125
18.01192836,1.106,0.1497,-0.0491,1.117
18.01433659,1.0962,0.1457,-0.0374,1.107
18.01757633,1.0894,0.1404,-0.012,1.098
18.01981627,1.0806,0.138,-0.0008,1.089
18.02247992,1.0713,0.1404,0.008,1.08
18.02482742,1.0585,0.1443,0.0197,1.069
18.02751534,1.0439,0.1443,0.0387,1.055
18.02932279,1.0228,0.1462,0.0621,1.035
18.03179888,1.0101,0.1497,0.0841,1.025
18.03488768,0.992,0.1467,0.0958,1.007
18.03773034,0.9749,0.1506,0.1051,0.992
18.03959357,0.9671,0.154,0.1256,0.987
18.04199675,0.9573,0.1852,0.1841,0.992
18.04519128,0.9622,0.1735,0.1383,0.987
18.04772378,0.9417,0.1482,0.1017,0.959
18.04949258,0.9153,0.1443,0.1368,0.937
18.05205815,0.9153,0.1273,0.1505,0.936
18.05495034,0.9075,0.0903,0.1725,0.928
18.05797357,0.8663,0.1778,0.2037,0.908
18.06040779,0.8556,0.2163,0.2266,0.911
18.06288951,0.861,0.2099,0.2178,0.913
18.06534951,0.885,0.2017,0.2237,0.935
18.06743128,0.8967,0.1847,0.2364,0.946
18.06981498,0.8879,0.1778,0.2354,0.936
18.07230701,0.8668,0.1822,0.2378,0.917
18.07547232,0.8497,0.1817,0.2373,0.901
18.07817607,0.8355,0.1856,0.2364,0.888
18.07989831,0.8233,0.2084,0.2617,0.889
18.08241024,0.8082,0.2284,0.2691,0.882
18.08521842,0.7862,0.2381,0.2851,0.87
18.08776623,0.7764,0.2405,0.3052,0.868
18.09009592,0.7739,0.241,0.3052,0.866
18.09268071,0.7779,0.242,0.3115,0.872
18.09561034,0.7881,0.242,0.3057,0.879
18.09842623,0.8033,0.2498,0.3042,0.895
18.10081946,0.8243,0.2493,0.2915,0.909
18.10339154,0.8346,0.2537,0.2627,0.911
18.10591868,0.8502,0.2561,0.2403,0.92
18.10790326,0.8341,0.2449,0.2349,0.9
18.11038915,0.8238,0.2289,0.21,0.88
18.11277389,0.8307,0.2211,0.1817,0.879
18.11545316,0.8634,0.2138,0.169,0.905
18.11819243,0.9182,0.2235,0.1344,0.955
18.12036457,0.9769,0.2454,0.1022,1.012
18.12295821,1.0258,0.2551,0.0543,1.058
18.12552196,1.0664,0.2323,-0.0091,1.091
18.12809321,1.0889,0.2191,-0.0564,1.112
18.1305742,1.0967,0.2255,-0.0911,1.123
18.13299722,1.0992,0.2367,-0.1296,1.132
18.13554311,1.106,0.24,-0.1594,1.143
18.13986686,1.1265,0.2395,-0.1828,1.166
18.14129629,1.15,0.243,-0.2164,1.195
18.14400077,1.1735,0.2464,-0.2316,1.221
18.14634629,1.1906,0.2372,-0.2277,1.235
18.14825051,1.1881,0.2148,-0.2131,1.226
18.15073863,1.1833,0.1759,-0.1984,1.213
18.15332233,1.1769,0.1434,-0.1799,1.199
18.15576415,1.1784,0.119,-0.1555,1.195
18.1585716,1.1921,0.1083,-0.1306,1.204
18.16081275,1.2009,0.1093,-0.114,1.211
18.16335082,1.1877,0.1064,-0.0764,1.195
18.16592395,1.1686,0.1006,-0.0477,1.174
18.16863936,1.1461,0.1001,-0.035,1.151
18.17101593,1.1138,0.0996,-0.0008,1.118
18.17381671,1.0874,0.1039,0.0319,1.093
18.17664442,1.0645,0.1083,0.0563,1.071
18.17940645,1.04,0.1127,0.0744,1.049
18.18182212,1.015,0.121,0.0958,1.027
18.18431124,1.0008,0.1297,0.1105,1.015
18.18695832,0.9798,0.1385,0.1197,0.997
18.18874171,0.9647,0.1569,0.1368,0.987
18.19129775,0.9495,0.1706,0.1568,0.977
18.19402181,0.9295,0.172,0.1505,0.957
18.19697869,0.9045,0.1686,0.1651,0.935
18.1989828,0.8904,0.1701,0.1866,0.925
18.20133707,0.8786,0.1745,0.2027,0.918
18.20417046,0.8767,0.175,0.2129,0.919
18.20706973,0.863,0.1803,0.2212,0.909
18.2089715,0.8551,0.1773,0.2369,0.905
18.21147791,0.8463,0.1768,0.2515,0.9
18.2142339,0.8341,0.1759,0.2588,0.891
18.21721676,0.8238,0.1798,0.272,0.886
18.21996989,0.8077,0.1929,0.274,0.874
18.22227598,0.8003,0.1959,0.2846,0.872
18.22483895,0.7979,0.1959,0.291,0.872
18.22734161,0.7857,0.2012,0.2954,0.863
18.22916687,0.7842,0.207,0.2842,0.859
18.23175192,0.8018,0.2182,0.2832,0.878
18.23491437,0.8155,0.2265,0.2735,0.889
18.23765963,0.8282,0.2357,0.2598,0.899
18.23950916,0.8385,0.2435,0.2369,0.905
18.24190302,0.8458,0.2483,0.2139,0.907
18.24491739,0.8566,0.2517,0.1817,0.911
18.24761848,0.8776,0.2561,0.1544,0.927
18.24942854,0.8957,0.2527,0.1437,0.942
18.25410395,0.9197,0.2493,0.1182,0.96
18.25491807,0.9515,0.2532,0.0739,0.987
18.25794078,0.9852,0.2576,0.0309,1.019
18.26048036,1.0131,0.2488,0.0007,1.043
18.26288802,1.0287,0.2488,-0.032,1.059
18.26458458,1.0542,0.2493,-0.0686,1.085
18.26709281,1.0806,0.2444,-0.1091,1.113
18.2698076,1.1011,0.2396,-0.1296,1.134
18.27219963,1.1168,0.2342,-0.1457,1.15
18.27565552,1.13,0.2235,-0.156,1.162
18.27761245,1.1363,0.208,-0.1555,1.166
18.28000401,1.1349,0.1847,-0.1433,1.159
18.28238646,1.1353,0.1671,-0.1374,1.156
18.28489844,1.1339,0.1599,-0.1267,1.152
18.2874675,1.1388,0.1385,-0.1111,1.153
18.29003203,1.1427,0.1263,-0.0901,1.153
18.29272964,1.1363,0.1258,-0.0833,1.146
18.29562068,1.1329,0.1234,-0.0637,1.141
18.29815453,1.1129,0.1248,-0.0452,1.121
18.30110563,1.1026,0.121,-0.013,1.109
18.30323349,1.0874,0.1244,0.0148,1.095
18.30576672,1.0679,0.1248,0.0353,1.076
18.3078388,1.0444,0.1346,0.0514,1.054
18.31019146,1.0185,0.1434,0.0651,1.031
18.3126824,0.9999,0.1506,0.0744,1.014
18.31555589,0.9828,0.1608,0.0821,0.999
18.31792099,0.974,0.1701,0.0904,0.993
18.32048604,0.9632,0.1768,0.1032,0.985
18.32286474,0.9466,0.1812,0.1197,0.971
18.32550912,0.9334,0.1783,0.1314,0.959
18.32805865,0.9163,0.1847,0.1441,0.946
18.33043,0.8982,0.1885,0.1671,0.933
18.33304584,0.886,0.1944,0.1783,0.924
18.33564547,0.883,0.1963,0.1817,0.923
18.33881646,0.8732,0.1949,0.1871,0.914
18.34140365,0.8654,0.1963,0.2124,0.912
18.34372183,0.862,0.191,0.2261,0.911
18.3462886,0.8444,0.1963,0.2349,0.898
18.34813209,0.839,0.1939,0.2446,0.895
18.352211,0.8371,0.1861,0.2549,0.895
18.3532298,0.8351,0.188,0.2647,0.896
18.35630516,0.8371,0.1944,0.2696,0.901
18.35847584,0.842,0.1992,0.2739,0.908
18.36101449,0.8405,0.1987,0.2696,0.905
18.36331048,0.8464,0.1982,0.2652,0.909
18.36648053,0.8557,0.2061,0.2598,0.918
18.36849803,0.8596,0.208,0.2495,0.919
18.37095058,0.8615,0.208,0.2397,0.918
18.37369595,0.8698,0.2119,0.2222,0.922
18.37623652,0.8747,0.2094,0.2109,0.924
18.37920272,0.8825,0.2109,0.2065,0.931
18.3817649,0.8904,0.2075,0.2012,0.936
18.38429886,0.8977,0.2061,0.1871,0.94
18.38693267,0.8992,0.2061,0.1934,0.943
18.38865267,0.8987,0.2065,0.1758,0.939
18.39119199,0.8948,0.2031,0.1344,0.927
18.39393595,0.8889,0.1959,0.128,0.919
18.39695485,0.8957,0.1895,0.1246,0.924
18.39911407,0.9402,0.172,0.1094,0.962
18.4013672,1.0004,0.1798,0.0768,1.019
18.40427131,1.0605,0.1954,0.027,1.079
18.4062984,1.1021,0.2187,-0.0238,1.124
18.40888256,1.1114,0.2406,-0.0691,1.139
18.41140215,1.1158,0.2644,-0.1106,1.152
18.41417694,1.1129,0.2853,-0.1511,1.159
18.4171873,1.1221,0.2843,-0.1901,1.173
18.41966611,1.1432,0.2785,-0.2287,1.199
18.42232225,1.1583,0.2722,-0.2526,1.216
18.42467605,1.1701,0.2634,-0.2589,1.227
18.42725314,1.196,0.2493,-0.2619,1.249
18.42915194,1.2122,0.2235,-0.257,1.259
18.43167277,1.2205,0.1978,-0.2492,1.261
18.4342672,1.2224,0.1686,-0.238,1.257
18.43737882,1.22,0.1497,-0.2214,1.249
18.43918986,1.218,0.1234,-0.193,1.239
18.44186642,1.2229,0.1069,-0.1662,1.239
18.44441543,1.2029,0.0914,-0.1325,1.214
18.44810996,1.2004,0.0972,-0.0964,1.208
18.4494071,1.1833,0.0952,-0.0511,1.188
18.45191804,1.151,0.085,0.0031,1.154
18.45490944,1.1104,0.086,0.0431,1.115
18.45766366,1.0659,0.0821,0.0714,1.071
18.46025871,1.0332,0.0812,0.0978,1.041
18.46282595,1.0082,0.0889,0.1275,1.02
18.4652383,0.9892,0.0972,0.149,1.005
18.4677745,0.973,0.1137,0.1617,0.993
18.46990335,0.9549,0.1307,0.1739,0.979
18.47237471,0.9231,0.136,0.1939,0.953
18.474832,0.9011,0.1355,0.2032,0.934
18.47786991,0.8825,0.1327,0.2241,0.92
18.47969377,0.8728,0.1365,0.2349,0.914
18.48292434,0.8762,0.1098,0.2158,0.909
18.48529971,0.8713,0.07,0.2129,0.9
18.48780617,0.8165,0.1613,0.251,0.869
18.48989643,0.7877,0.208,0.2705,0.858
18.49252257,0.7916,0.224,0.2598,0.863
18.4955058,0.8121,0.225,0.2661,0.884
18.49816669,0.8219,0.2211,0.2768,0.895
18.5007269,0.8253,0.2017,0.2768,0.894
18.50322117,0.819,0.1924,0.2729,0.884
18.50563877,0.8043,0.1798,0.2768,0.869
18.50770664,0.8024,0.1793,0.2837,0.87
18.51016971,0.798,0.1915,0.2954,0.872
18.5125869,0.7788,0.2128,0.311,0.865
18.51615273,0.7505,0.2308,0.3286,0.851
18.51792039,0.7363,0.2333,0.3412,0.844
18.52033356,0.7329,0.2386,0.3593,0.85
18.52293346,0.7441,0.2439,0.3608,0.862
18.52534841,0.7593,0.2556,0.3637,0.88
18.52791862,0.7671,0.2586,0.3559,0.884
18.53035242,0.7788,0.2595,0.3398,0.888
18.53287471,0.7809,0.2804,0.331,0.893
18.53566622,0.797,0.2799,0.2915,0.894
18.53854456,0.7931,0.2377,0.2768,0.873
18.54109836,0.7911,0.227,0.2666,0.865
18.54384268,0.7985,0.2318,0.2266,0.862
18.54626445,0.8268,0.2357,0.1978,0.882
18.54829565,0.8811,0.2479,0.1661,0.93
18.55065034,0.9436,0.2454,0.1226,0.983
18.5531243,1.0014,0.2391,0.0573,1.031
18.55614878,1.0425,0.2454,-0.0023,1.071
18.55829143,1.0679,0.2503,-0.0496,1.098
18.56070977,1.0884,0.26,-0.1018,1.124
18.56334399,1.1138,0.2639,-0.1511,1.155
18.56577076,1.1491,0.2707,-0.2048,1.198
18.56846774,1.1784,0.2824,-0.2658,1.241
18.57101623,1.2107,0.2941,-0.3058,1.283
18.57359222,1.2307,0.2999,-0.3395,1.311
18.57678222,1.2464,0.2897,-0.3502,1.327
18.58126055,1.2464,0.2673,-0.3375,1.319
18.58155143,1.2346,0.224,-0.3117,1.293
18.58428039,1.2214,0.175,-0.2804,1.265
18.58676696,1.217,0.1414,-0.2502,1.251
18.58861654,1.2239,0.1161,-0.2082,1.247
18.59103847,1.2415,0.1001,-0.1692,1.257
18.59385628,1.2386,0.0826,-0.133,1.248
18.59676295,1.2205,0.0675,-0.0945,1.226
18.59871144,1.2029,0.067,-0.0642,1.206
18.6012306,1.1731,0.0665,-0.0179,1.175
18.60513409,1.1339,0.0598,0.0246,1.136
18.60626123,1.1001,0.0675,0.0631,1.104
18.60895696,1.0664,0.0763,0.1017,1.074
18.61177086,1.0361,0.0812,0.1256,1.047
18.61408456,1.0073,0.0996,0.1421,1.022
18.61717212,0.9862,0.1215,0.1641,1.007
18.61959446,0.9662,0.1336,0.1681,0.99
18.62205602,0.9392,0.1482,0.1758,0.967
18.62479352,0.9119,0.1579,0.1885,0.944
18.62714566,0.8845,0.1589,0.1983,0.92
18.62904821,0.8679,0.1648,0.2105,0.908
18.63156092,0.8557,0.1676,0.2178,0.899
18.63425311,0.8473,0.1735,0.2329,0.896
18.63733837,0.8429,0.173,0.2461,0.895
18.63910675,0.8371,0.1778,0.2524,0.892
18.64168852,0.8341,0.1696,0.2539,0.888
18.6446029,0.8288,0.1701,0.2544,0.883
18.64739639,0.8283,0.1778,0.249,0.883
18.64941754,0.8371,0.1808,0.2422,0.89
